company_name,country,website,industry,employees,confidence_score,evidence,source
"Managing Users, Profiles, and Role Centers",MY,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_my
Learn NAV Programming Language : C/AL - Navision Planet,MZ,www.navisionplanet.com,,,5,,country_expansion_v6_mz
Learn NAV Programming Language : C/AL - Navision Planet,NA,www.navisionplanet.com,,,5,,country_expansion_v6_na
Telia Niger,NE,,Telecom,,5,,theirstack_final_batch1
Add Windows User With Permissions Using SQL Query of Dynamics NAV,NG,www.navuser.com,,,5,,country_expansion_v5_ng
MICROSOFT BUSINESS SOLUTIONS—NAVISION,NG,download.microsoft.com,,,5,,country_expansion_v5_ng
"Managing Users, Profiles, and Role Centers",NG,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_ng
"Managing Users, Profiles, and Role Centers - LS Retail",NG,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_ng
New-NAVServerUser (Microsoft.Dynamics.Nav.Management) - Dynamics NAV,NG,learn.microsoft.com,,,5,,country_expansion_v5_ng
Telia Nigeria,NG,,Telecom,,5,,theirstack_final_batch1
4PS,NL,,IT Services and IT Consulting,615,5,,theirstack
ABN AMRO,NL,,Finance,,5,,theirstack_expansion_batch3
ASML,NL,,Technology,,5,,theirstack_expansion_batch3
Add Windows User With Permissions Using SQL Query of Dynamics NAV,NL,www.navuser.com,,,5,,country_expansion_v4_nl
Adfocom,NL,,IT Services and IT Consulting,29,5,,theirstack
Adyen,NL,,Finance,,5,,theirstack_expansion_batch3
AkzoNobel,NL,,Chemicals,,5,,theirstack_expansion_batch3
Alphatron Marine,NL,,Marine Technology,,5,,expansion_batch_2
BASF,NL,,Chemicals,,5,,theirstack_expansion_batch3
Bayer,NL,,Pharmaceuticals,,5,,theirstack_expansion_batch3
Bolder Group,NL,,Financial Services,423,5,,TheirStack
Brand Masters BV,NL,,Marketing,,5,,expansion_batch_2
Companial,NL,,IT Services and IT Consulting,272,5,,theirstack
DO IT ORGANIC,NL,,Wholesale Import and Export,62,5,,theirstack
Feadship - Royal Dutch Shipyards,NL,,Manufacturing,1000,5,,TheirStack
FrieslandCampina,NL,,Food & Beverage,,5,,theirstack_expansion_batch3
Geyer Nederland B.V.,NL,,Oil and Gas,11,5,,theirstack
HAL Allergy Group,NL,,Pharmaceutical Manufacturing,274,5,,theirstack
Heineken,NL,,Beverages,,5,,theirstack_expansion_batch3
IKEA,NL,,Retail,94000,5,,TheirStack
ING Group,NL,,Finance,,5,,theirstack_expansion_batch3
Jacy Cheung,NL,,,,5,,job_posting_scrape
Jelling,NL,,IT Services and IT Consulting,51,5,,theirstack
Koers,NL,,Manufacturing,,5,,expansion_batch_2
Kristel Wolters,NL,,,,5,,job_posting_scrape
MICROSOFT BUSINESS SOLUTIONS—NAVISION,NL,download.microsoft.com,,,5,,country_expansion_v6_nl
"Managing Users, Profiles, and Role Centers",NL,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v4_nl
Meraki,NL,,Individual Services,2,5,,TheirStack
Nivel Groep,NL,,Healthcare,,5,,expansion_batch_2
Philips,NL,,Healthcare,,5,,theirstack_expansion_batch3
Rabobank,NL,,Finance,,5,,theirstack_expansion_batch3
Randstad,NL,,Recruitment,,5,,theirstack_expansion_batch3
Shell,NL,,Oil & Gas,,5,,theirstack_expansion_batch3
Solved: How does navision assign a new User to User setup? Is it by ...,NL,community.dynamics.com,,,5,,country_expansion_v4_nl
Spar International,NL,,Retail,,5,,global_research_expansion
The HEINEKEN Company,NL,,Food & Beverage,43000,5,,TheirStack
TomTom,NL,,Technology,,5,,theirstack_expansion_batch3
TotalEnergies,NL,,Oil & Gas,,5,,theirstack_expansion_batch3
Unilever,NL,,Consumer Goods,,5,,theirstack_expansion_batch3
Universal Music Group,NL,,Entertainment,,5,,research_batch_1
Van der Starre,NL,,Wholesale Import and Export,50,5,,theirstack
Vande Kerckhove,NL,,,,5,,job_posting_scrape
Volkswagen Group,NL,,Automotive,,5,,theirstack_expansion_batch3
WSB Solutions,NL,,IT Services and IT Consulting,82,5,,theirstack
Aker ASA,NO,,Manufacturing,Conglomerate,5,,theirstack_nordic_batch1
Aker BP,NO,,Oil & Gas,Oil,5,,theirstack_nordic_batch1
Aker Solutions,NO,,Manufacturing,Oil,5,,theirstack_nordic_batch1
Akershus Universitetssykehus,NO,,Healthcare,9500,5,,TheirStack
Altibox,NO,,Telecom,ISP,5,,theirstack_nordic_batch1
Bergen Kommune,NO,,Government,16000,5,,TheirStack
Bergen Offshore,NO,,Oil & Gas,Offshore,5,,theirstack_nordic_batch1
CEWE Japan Photo,NO,,Photography,98,5,,theirstack
Color Line,NO,,Transportation,Ferry,5,,theirstack_nordic_batch1
DNB Bank,NO,,Finance,Banking,5,,theirstack_nordic_batch1
DeepOcean,NO,,Oil and Gas,1.7k,5,,theirstack
Equinor,NO,,Oil & Gas,Energy,5,,theirstack_nordic_batch1
Fearnley,NO,,Finance,Investment,5,,theirstack_nordic_batch1
Finans,NO,,,,5,,job_posting_scrape
Fjord Line,NO,,Transportation,Ferry,5,,theirstack_nordic_batch1
Helse Sør-Øst RHF,NO,,Healthcare,23000,5,,TheirStack
Hurtigruten,NO,,Transportation,Cruise,5,,theirstack_nordic_batch1
Icepole,NO,,Technology,Tech,5,,theirstack_nordic_batch1
Icon Information Consultant,NO,,ERP Software,,5,,manual_research
Indata AS,NO,,ERP Software,,5,,manual_research
Integrations,NO,,,,5,,job_posting_scrape
Kirkens Bymisjon,NO,,Non-profit,888,5,,TheirStack
Kongsberg Automotive,NO,,Automotive,Auto,5,,theirstack_nordic_batch1
Kongsberg Gruppen,NO,,Manufacturing,Defense,5,,theirstack_nordic_batch1
Kristiansand kommune,NO,,Government,2200,5,,TheirStack
Løsninger,NO,,,,5,,job_posting_scrape
MBP Solutions Ltd,NO,,Oil and Gas,,5,,theirstack
MICROSOFT BUSINESS SOLUTIONS—NAVISION,NO,download.microsoft.com,,,5,,country_expansion_v6_no
Meet Dynamics NAV,NO,,,,5,,verified_export
MicrosoftDynamicsNAV/ Navision,NO,,,,5,,verified_export
NAVTOR,NO,,Software Development,339,5,,theirstack
Nav Oslo,NO,,Government,212,5,,TheirStack
Nel Hydrogen,NO,,Renewable Energy Equipment Manufacturing,500,5,,theirstack
Neste,NO,,Oil & Gas,Biofuels,5,,theirstack_nordic_batch1
Norsk Hydro,NO,,Manufacturing,Aluminum,5,,theirstack_nordic_batch1
Orkla ASA,NO,,Consumer Goods,FMCG,5,,theirstack_nordic_batch1
Orkla Health,NO,,Retail,400,5,,theirstack
Oseberg Solutions AS,NO,,Software Development,,5,,theirstack
Oslo kommune,NO,,Government,7500,5,,TheirStack
Our services - armadadynamics.no,NO,www.armadadynamics.no,,,5,,country_expansion_v5_no
Regnskapsbyrå Stavanger | Regnskapsfirma | Lønn | Automation,NO,norian.no,,,5,,country_expansion_v5_no
Rolf Inge Myhrer – Seniorrådgiver innkjøp,NO,,,,5,,job_posting_scrape
Scandlines,NO,,Transportation,Ferry,5,,theirstack_nordic_batch1
Schibsted,NO,,Media,Media,5,,theirstack_nordic_batch1
Statkraft,NO,,Energy,Renewable,5,,theirstack_nordic_batch1
Statoil / Equinor,NO,,ERP Software,,5,,manual_research
StrongPoint,NO,,IT Services and IT Consulting,1.2k,5,,theirstack
Telenor,NO,,Telecom,Telecom,5,,theirstack_nordic_batch1
Telia Norge,NO,,Telecom,,5,,theirstack_final_batch1
Telia Norway,NO,,Telecom,,5,,theirstack_baltic_nordic_batch1
Trond Hystad – Økonomiansvarlig Brødr Ringstad AS,NO,,,,5,,job_posting_scrape
Tysvær kommune,NO,,Government,255,5,,TheirStack
Universitetssykehuset Nord-Norge,NO,,Healthcare,839,5,,TheirStack
Vi har en visjon for din Navision - XACCT,NO,www.xacct.no,,,5,,country_expansion_v5_no
Visma,NO,,Technology,Software,5,,theirstack_nordic_batch1
Vizrt,NO,,Software Development,881,5,,theirstack
Wilhelmsen,NO,,"Transportation, Logistics, Supply Chain and Storage",10k,5,,theirstack
Yara International,NO,,Chemicals,Fertilizer,5,,theirstack_nordic_batch1
Økonomisjef med Navision erfaring?,NO,,,,5,,job_posting_scrape
Learn NAV Programming Language : C/AL - Navision Planet,NP,www.navisionplanet.com,,,5,,country_expansion_v6_np
ASB Bank,NZ,,Finance,,5,,theirstack_other_batch1
Add Windows User With Permissions Using SQL Query of Dynamics NAV,NZ,www.navuser.com,,,5,,country_expansion_v5_nz
Air New Zealand,NZ,,Transportation,,5,,theirstack_other_batch1
Fonterra,NZ,,Food & Beverage,,5,,theirstack_other_batch1
MICROSOFT BUSINESS SOLUTIONS—NAVISION,NZ,download.microsoft.com,,,5,,country_expansion_v5_nz
"Managing Users, Profiles, and Role Centers",NZ,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_nz
"Managing Users, Profiles, and Role Centers - LS Retail",NZ,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_nz
MicrosoftNavisionEnd-of-Life Explained,NZ,,,,5,,verified_export
Navisionplotsnewcourse to success,NZ,,,,5,,verified_export
New Zealand Police,NZ,,Government,,5,,theirstack_global_batch2
New-NAVServerUser (Microsoft.Dynamics.Nav.Management) - Dynamics NAV,NZ,learn.microsoft.com,,,5,,country_expansion_v5_nz
Learn NAV Programming Language : C/AL - Navision Planet,OM,www.navisionplanet.com,,,5,,country_expansion_v6_om
Oman Air,OM,,Transportation,,5,,theirstack_mena_batch1
Telia Oman,OM,,Telecom,,5,,theirstack_final_batch1
Contratar a un Navision desarrollador dedicado en Perú,PE,teamextension.pe,,,5,,country_expansion_v6_pe
DescubreNavision: El ERP de los negocios,PE,,,,5,,verified_export
Expert Microsoft Dynamics NAVISION Consulting Services,PE,itransfluence.com,,,5,,country_expansion_v6_pe
Learn NAV Programming Language : C/AL - Navision Planet,PH,www.navisionplanet.com,,,5,,country_expansion_v6_ph
MICROSOFT BUSINESS SOLUTIONS—NAVISION,PH,download.microsoft.com,,,5,,country_expansion_v5_ph
"Managing Users, Profiles, and Role Centers",PH,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_ph
"Managing Users, Profiles, and Role Centers - LS Retail",PH,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_ph
Learn NAV Programming Language : C/AL - Navision Planet,PK,www.navisionplanet.com,,,5,,country_expansion_v6_pk
11 bit,PL,,Technology,,5,,theirstack_centraleurope_batch1
11 bit studios,PL,,Technology,,5,,theirstack_centraleurope_batch1
ASEE,PL,,IT Services and IT Consulting,2.1k,5,,theirstack
Alior Bank,PL,,Finance,,5,,theirstack_centraleurope_batch1
Asobo Studio,PL,,Technology,,5,,theirstack_centraleurope_batch1
BZ WBK,PL,,Finance,,5,,theirstack_centraleurope_batch1
Bank Handlowy,PL,,Finance,,5,,theirstack_centraleurope_batch1
Bank Millennium,PL,,Finance,,5,,theirstack_centraleurope_batch1
Bank Pekao,PL,,Finance,,5,,theirstack_centraleurope_batch1
Bidfood Farutex,PL,,Wholesale,,5,,theirstack
CD Projekt,PL,,Technology,,5,,theirstack_centraleurope_batch1
CD Projekt Red,PL,,Technology,,5,,theirstack_centraleurope_batch1
Deployed,PL,,Software Development,,5,,theirstack
EA Poland,PL,,Technology,,5,,theirstack_centraleurope_batch1
Factech,PL,,Human Resources Services,5,5,,theirstack
Flying Wild Hog,PL,,Technology,,5,,theirstack_centraleurope_batch1
Getin Bank,PL,,Finance,,5,,theirstack_centraleurope_batch1
Grupa TVN,PL,,Media,,5,,theirstack_centraleurope_batch1
Gry Online,PL,,Technology,,5,,theirstack_centraleurope_batch1
ING Bank,PL,,Finance,,5,,theirstack_centraleurope_batch1
Inter Cars S.A.,PL,,Motor Vehicle Manufacturing,2.5k,5,,theirstack
MICROSOFT BUSINESS SOLUTIONS—NAVISION,PL,download.microsoft.com,,,5,,country_expansion_v6_pl
NMI ERP,PL,,Software Development,,5,,theirstack
Navisionrozpoczął działalność w Polsce,PL,,,,5,,verified_export
Nuevos trabajos de Programador dynamics navision - Indeed,PL,es.indeed.com,,,5,,country_expansion_v6_pl
Orange Polska,PL,,Telecom,,5,,theirstack_centraleurope_batch1
PKO BP,PL,,Finance,,5,,theirstack_centraleurope_batch1
PKO Bank,PL,,Finance,,5,,theirstack_centraleurope_batch1
People Can Fly,PL,,Technology,,5,,theirstack_centraleurope_batch1
PlayWay,PL,,Technology,,5,,theirstack_centraleurope_batch1
Polsat,PL,,Media,,5,,theirstack_centraleurope_batch1
Praca.pl,PL,,"Technology, Information and Internet",278,5,,theirstack
SGB Bank,PL,,Finance,,5,,theirstack_centraleurope_batch1
Santander Bank,PL,,Finance,,5,,theirstack_centraleurope_batch1
Sega Europe,PL,,Technology,,5,,theirstack_centraleurope_batch1
Techland,PL,,Technology,,5,,theirstack_centraleurope_batch1
Techland Publishing,PL,,Technology,,5,,theirstack_centraleurope_batch1
Telia Polen,PL,,Telecom,,5,,theirstack_final_batch1
The Creative Assembly,PL,,Technology,,5,,theirstack_centraleurope_batch1
The Farm 51,PL,,Technology,,5,,theirstack_centraleurope_batch1
Trio Line Polska Sp. z o.o.,PL,,Household and Institutional Furniture Manufacturing,82,5,,theirstack
Ubisoft Poland,PL,,Technology,,5,,theirstack_centraleurope_batch1
co.brick,PL,,Software Development,38,5,,theirstack
mBank,PL,,Finance,,5,,theirstack_centraleurope_batch1
navision.pl sp. z o.o.,PL,,ERP Software,,5,,google
Expert Microsoft Dynamics NAVISION Consulting Services,PT,itransfluence.com,,,5,,country_expansion_v6_pt
MICROSOFT BUSINESS SOLUTIONS—NAVISION,PT,download.microsoft.com,,,5,,country_expansion_v5_pt
"Managing Users, Profiles, and Role Centers",PT,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_pt
"Managing Users, Profiles, and Role Centers - LS Retail",PT,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_pt
Margarida Antunes - Payroll Specialist | Recursos Humanos | NAV ...,PT,pt.linkedin.com,,,5,,country_expansion_v6_pt
Microsoft Navision em SANTO ANTÓNIO DOS OLIVAIS (Coimbra),PT,empresite.jornaldenegocios.pt,,,5,,country_expansion_v6_pt
Learn NAV Programming Language : C/AL - Navision Planet,QA,www.navisionplanet.com,,,5,,country_expansion_v6_qa
Mowasalat,QA,,Transportation,,5,,theirstack_global_batch2
Qatar Airways,QA,,Transportation,,5,,theirstack_mena_batch1
Telia Qatar,QA,,Telecom,,5,,theirstack_final_batch1
Kepler Management,RO,,Finance,,5,,theirstack_global_batch2
NAGA,RO,,Finance,,5,,theirstack_global_batch2
Producton Group,RO,,,,5,,smoking_gun_hunt
Telia Rumænien,RO,,Telecom,,5,,theirstack_final_batch1
Add Windows User With Permissions Using SQL Query of Dynamics NAV,RU,www.navuser.com,,,5,,country_expansion_v5_ru
ERP на базе NAV - Компания RBS,RU,r-bs.ru,,,5,,country_expansion_v5_ru
MICROSOFT BUSINESS SOLUTIONS—NAVISION,RU,download.microsoft.com,,,5,,country_expansion_v5_ru
"Managing Users, Profiles, and Role Centers",RU,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_ru
"Managing Users, Profiles, and Role Centers - LS Retail",RU,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_ru
New-NAVServerUser (Microsoft.Dynamics.Nav.Management) - Dynamics NAV,RU,learn.microsoft.com,,,5,,country_expansion_v5_ru
| Вопросы и ответы по Navision a.k.a. FAQ | Navision,RU,naviart.ru,,,5,,country_expansion_v5_ru
Вакансии программиста navision на полный рабочий день в …,RU,eburg.rabota.ru,,,5,,country_expansion_v5_ru
Импакт-Софт: ERP-системы Microsoft Dynamics …,RU,impactsoft.ru,,,5,,country_expansion_v5_ru
Консультант Navision - Ростов-на-Дону Работа Вакансии Поиск …,RU,job.rin.ru,,,5,,country_expansion_v5_ru
"Кто такой программист navision - обзор профессии, кто такой и …",RU,azbukakursov.ru,,,5,,country_expansion_v5_ru
О нас - naviserv.ru,RU,www.naviserv.ru,,,5,,country_expansion_v5_ru
Переход с Microsoft Navision на 1С – новые …,RU,dp-consulting.ru,,,5,,country_expansion_v5_ru
Переход с Navision на 1С,RU,www.klerk.ru,,,5,,country_expansion_v5_ru
Поиск резюме программиста Navision в Ростове-на-Дону,RU,rostov.hh.ru,,,5,,country_expansion_v5_ru
Программа Navision. Обзор системы Microsoft Navision.,RU,www.clouderp.ru,,,5,,country_expansion_v5_ru
Программист Navision. Ростов-на-Дону - Рынок труда Microsoft …,RU,axforum.info,,,5,,country_expansion_v5_ru
Стратегический ERP-полигон для Navision и Microsoft - Россия,RU,www.itweek.ru,,,5,,country_expansion_v5_ru
Learn NAV Programming Language : C/AL - Navision Planet,RW,www.navisionplanet.com,,,5,,country_expansion_v6_rw
Telia Rwanda,RW,,Telecom,,5,,theirstack_final_batch1
Add Windows User With Permissions Using SQL Query of Dynamics NAV,SA,www.navuser.com,,,5,,country_expansion_v5_sa
Al Rajhi Bank,SA,,Finance,,5,,theirstack_mena_batch1
Al Rajhi Takaful,SA,,Insurance,,5,,theirstack_mena_batch1
AlAwwal Bank,SA,,Finance,,5,,theirstack_mena_batch1
Alinma Bank,SA,,Finance,,5,,theirstack_mena_batch1
Alinma Investment,SA,,Finance,,5,,theirstack_mena_batch1
Arab National Bank,SA,,Finance,,5,,theirstack_mena_batch1
Bank AlBilad,SA,,Finance,,5,,theirstack_mena_batch1
Banque Saudi Fransi,SA,,Finance,,5,,theirstack_mena_batch1
Bupa Arabia,SA,,Insurance,,5,,theirstack_mena_batch1
Flyadeal,SA,,Transportation,,5,,theirstack_mena_batch1
Flynaj,SA,,Transportation,,5,,theirstack_mena_batch1
Flynas,SA,,Transportation,,5,,theirstack_mena_batch1
General Insurance,SA,,Insurance,,5,,theirstack_mena_batch1
MICROSOFT BUSINESS SOLUTIONS—NAVISION,SA,download.microsoft.com,,,5,,country_expansion_v5_sa
Malath Insurance,SA,,Insurance,,5,,theirstack_mena_batch1
"Managing Users, Profiles, and Role Centers",SA,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_sa
"Managing Users, Profiles, and Role Centers - LS Retail",SA,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_sa
Medgulf Insurance,SA,,Insurance,,5,,theirstack_mena_batch1
Ministry of Education,SA,,Government,,5,,theirstack_global_batch2
New-NAVServerUser (Microsoft.Dynamics.Nav.Management) - Dynamics NAV,SA,learn.microsoft.com,,,5,,country_expansion_v5_sa
Riyad Bank,SA,,Finance,,5,,theirstack_mena_batch1
Riyadh Air,SA,,Transportation,,5,,theirstack_mena_batch1
SABB,SA,,Finance,,5,,theirstack_mena_batch1
Samba Financial Group,SA,,Finance,,5,,theirstack_mena_batch1
Saudi Airlines Catering,SA,,Hospitality,,5,,theirstack_mena_batch1
Saudi Aramco,SA,,Oil & Gas,,5,,theirstack_mena_batch1
Saudi Aviation,SA,,Transportation,,5,,theirstack_mena_batch1
Saudi Basic Industries,SA,,Chemicals,,5,,theirstack_mena_batch1
Saudi British Bank,SA,,Finance,,5,,theirstack_mena_batch1
Saudi Defense,SA,,Manufacturing,,5,,theirstack_mena_batch1
Saudi Electricity,SA,,Energy,,5,,theirstack_mena_batch1
Saudi Ground Services,SA,,Transportation,,5,,theirstack_mena_batch1
Saudi Hollandi Bank,SA,,Finance,,5,,theirstack_mena_batch1
Saudi National Bank,SA,,Finance,,5,,theirstack_mena_batch1
Saudia,SA,,Transportation,,5,,theirstack_mena_batch1
Tawazun,SA,,Manufacturing,,5,,theirstack_mena_batch1
Tawuniya,SA,,Insurance,,5,,theirstack_mena_batch1
Telia Saudi Arabia,SA,,Telecom,,5,,theirstack_final_batch1
Learn NAV Programming Language : C/AL - Navision Planet,SC,www.navisionplanet.com,,,5,,country_expansion_v6_sc
Learn NAV Programming Language : C/AL - Navision Planet,SD,www.navisionplanet.com,,,5,,country_expansion_v6_sd
Telia Sudan,SD,,Telecom,,5,,theirstack_final_batch1
4PS Sweden,SE,,Software Development,17,5,,theirstack
AddSecure,SE,,IT Services and IT Consulting,1k,5,,theirstack
Alfa Laval,SE,,Manufacturing,Industrial,5,,theirstack_nordic_batch1
Anticimex,SE,,Services,,5,,expansion_batch_2
Assa Abloy,SE,,Manufacturing,Locks,5,,theirstack_nordic_batch1
Atlas Copco,SE,,Manufacturing,Industrial,5,,theirstack_nordic_batch1
Automation in accounting,SE,,,,5,,job_posting_scrape
BHG Group,SE,,Real Estate,,5,,expansion_batch_2
Electrolux,SE,,Manufacturing,Appliances,5,,theirstack_nordic_batch1
Ericsson,SE,,Technology,Telecom,5,,theirstack_nordic_batch1
Folksam,SE,,Insurance,Insurance,5,,theirstack_nordic_batch1
Fortec Solution AB,SE,,ERP Software,,5,,manual_research
Grundéns,SE,,Retail Apparel and Fashion,65,5,,theirstack
H&M,SE,,Retail,Fashion,5,,theirstack_nordic_batch1
Handelsbanken,SE,,Finance,Banking,5,,theirstack_nordic_batch1
Hedin IT,SE,,IT Services,,5,,TheirStack
IKEA,SE,,,,5,,smoking_gun_hunt
Inditex,SE,,Retail,Fashion,5,,theirstack_nordic_batch1
Intrum,SE,,Financial Services,,5,,expansion_batch_2
Investor AB,SE,,Finance,Investment,5,,theirstack_nordic_batch1
J.Lindeberg,SE,,Retail,320,5,,theirstack
Klarna,SE,,Finance,,5,,theirstack_enterprise
Lantmännen,SE,,ERP Software,,5,,manual_research
Logent,SE,,"Transportation, Logistics, Supply Chain and Storage",737,5,,theirstack
Länsförsäkringar,SE,,Insurance,Insurance,5,,theirstack_nordic_batch1
MICROSOFT BUSINESS SOLUTIONS—NAVISION,SE,download.microsoft.com,,,5,,country_expansion_v6_se
Medius,SE,,Software Development,844,5,,theirstack
Microsoft Dynamics AX,SE,,,,5,,job_posting_scrape
Microsoft DynamicsNaVisionaffärssystem,SE,,,,5,,verified_export
Nordea,SE,,Finance,Banking,5,,theirstack_nordic_batch1
Nordic Semiconductor,SE,,Technology,Semiconductors,5,,theirstack_nordic_batch1
Perstorp Group,SE,,Chemical Manufacturing,1.2k,5,,theirstack
Primera,SE,,Technology,IT,5,,theirstack_nordic_batch1
Project Destination,SE,,Non-profit Organizations,3,5,,theirstack
Region Västmanland,SE,,Healthcare,,5,,expansion_batch_2
SAS Scandinavian Airlines,SE,,ERP Software,,5,,manual_research
Sandvik,SE,,Mining,41k,5,,theirstack
Scania,SE,,Automotive,Trucks,5,,theirstack_nordic_batch1
Sidec,SE,,Research,93,5,,TheirStack
Spotify,SE,,Technology,,5,,theirstack_enterprise
Swedbank,SE,,Finance,Banking,5,,theirstack_nordic_batch1
Tele2,SE,,Telecom,Telecom,5,,theirstack_nordic_batch1
Telia Dalarö,SE,,Telecom,,5,,theirstack_baltic_nordic_batch1
Telia Gotland,SE,,Telecom,,5,,theirstack_baltic_nordic_batch1
Telia Nordic,SE,,Telecom,,5,,theirstack_baltic_nordic_batch1
Telia Sverige,SE,,Telecom,,5,,theirstack_final_batch1
Telia Värmland,SE,,Telecom,,5,,theirstack_baltic_nordic_batch1
Telia Öland,SE,,Telecom,,5,,theirstack_baltic_nordic_batch1
Trygg-Hansa,SE,,Insurance,Insurance,5,,theirstack_nordic_batch1
Vladimir Radojcic Email & Phone Number,SE,,,,5,,job_posting_scrape
Volvo Cars,SE,,Automotive,Cars,5,,theirstack_nordic_batch1
Volvo Group,SE,,Automotive,Trucks,5,,theirstack_nordic_batch1
Witre Manutan Sverige,SE,,Retail,64,5,,TheirStack
AFON,SG,,Technology,,5,,theirstack_global_batch2
Elioplus,SG,,Technology,,5,,theirstack_global_batch2
Learn NAV Programming Language : C/AL - Navision Planet,SG,www.navisionplanet.com,,,5,,country_expansion_v6_sg
MICROSOFT BUSINESS SOLUTIONS—NAVISION,SG,download.microsoft.com,,,5,,country_expansion_v5_sg
"Managing Users, Profiles, and Role Centers",SG,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_sg
Telia Svalbard,SJ,,Telecom,,5,,theirstack_baltic_nordic_batch1
Telia Slovakiet,SK,,Telecom,,5,,theirstack_final_batch1
Learn NAV Programming Language : C/AL - Navision Planet,SN,www.navisionplanet.com,,,5,,country_expansion_v6_sn
Telia Senegal,SN,,Telecom,,5,,theirstack_final_batch1
Telia Tchad,TD,,Telecom,,5,,theirstack_final_batch1
4PS Partner: NaviWorld - 4PS Group,TH,www.4psgroup.com,,,5,,country_expansion_v6_th
Hire Certified & Dedicated Navision Developers | inoday,TH,inoday.com,,,5,,country_expansion_v6_th
John Hardy,TH,,Retail,,5,,theirstack_global_batch2
Learn NAV Programming Language : C/AL - Navision …,TH,www.navisionplanet.com,,,5,,country_expansion_v6_th
MICROSOFT BUSINESS SOLUTIONS—NAVISION,TH,download.microsoft.com,,,5,,country_expansion_v5_th
"Managing Users, Profiles, and Role Centers",TH,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_th
Learn NAV Programming Language : C/AL - Navision Planet,TN,www.navisionplanet.com,,,5,,country_expansion_v6_tn
Telia Tunisien,TN,,Telecom,,5,,theirstack_final_batch1
MICROSOFT BUSINESS SOLUTIONS—NAVISION,TR,download.microsoft.com,,,5,,country_expansion_v5_tr
"Managing Users, Profiles, and Role Centers",TR,sf-109983.dynamicstocloud.com:49000,,,5,,country_expansion_v5_tr
"Managing Users, Profiles, and Role Centers - LS Retail",TR,help.lscentral140.lsretail.com,,,5,,country_expansion_v5_tr
Parge Yazilim Danismanlik Tic A.S - PartnerPoint,TR,www.partnerpoint.com,,,5,,country_expansion_v6_tr
Telia Tyrkiet,TR,,Telecom,,5,,theirstack_final_batch1
Foxconn,TW,,Technology,,5,,theirstack_global_batch2
Learn NAV Programming Language : C/AL - Navision Planet,TZ,www.navisionplanet.com,,,5,,country_expansion_v6_tz
Telia Tanzania,TZ,,Telecom,,5,,theirstack_final_batch1
Sigma Software,UA,,IT Services,,5,,theirstack_global_batch2
Learn NAV Programming Language : C/AL - Navision Planet,UG,www.navisionplanet.com,,,5,,country_expansion_v6_ug
Telia Uganda,UG,,Telecom,,5,,theirstack_final_batch1
Cranswick,UK,,,,5,,smoking_gun_hunt
Cranswick plc,UK,,,,5,,manual_smoking_gun_v2
EY,UK,,ERP Software,,5,,theirstack_full
EY UK,UK,,Professional Services,,5,,research_batch_1
Footasylum,UK,,IT Services,,5,,TheirStack
HSBC,UK,,Financial Services,,5,,research_batch_1
How Does theNavisionSystem Work?,UK,,,,5,,verified_export
Meet Dynamics NAV,UK,,,,5,,job_posting_scrape
Microsoft Dynamics NAV,UK,,,,5,,job_posting_scrape
Microsoft Dynamics/Navision : r/Accounting,UK,,,,5,,job_posting_scrape
Purchasing in Dynamics NAV,UK,,,,5,,job_posting_scrape
"Skills: ""accounting software navision""",UK,,,,5,,job_posting_scrape
Wentworth Laboratories,UK,,,,5,,smoking_gun_hunt
Navision,UNKNOWN,,ERP Software,,5,,linkedin_scrape
4over,US,,Manufacturing,,5,,theirstack_expansion_batch3
AMETEK,US,,Manufacturing,10k,5,,theirstack
Action Against Hunger,US,,Non-Profit,,5,,global_research_expansion
Alphavima,US,,Manufacturing,,5,,theirstack_global_batch2
Amazon,US,,Retail,,5,,theirstack_enterprise
Amcor,US,,Manufacturing,Packaging,5,,theirstack_usa_batch1
American Foods Group,US,,Agriculture,Beef,5,,theirstack_usa_batch1
Amway,US,,Consumer Goods,,5,,theirstack_expansion_batch3
Aptean,US,,Software Development,3.1k,5,,theirstack
"ArcherPoint, Inc.",US,,IT Services and IT Consulting,130,5,,theirstack
Associated Milk Producers,US,,Agriculture,Dynamics,5,,theirstack_usa_batch1
Avanade,US,,IT Services,19000,5,,TheirStack
Avient Corporation,US,,Manufacturing,,5,,theirstack_expansion_batch3
BNY,US,,ERP Software,,5,,theirstack_full
