name,country,industry,evidence_type,evidence,confidence,source,website,source_url,discovered,quality_reason
Plm Erpnews Se,SE,,case_study,Case study: Orango och Itero blir störst iSverigepå Dynamics NAV,5,global_jobs,plm-erpnews.se,http://plm-erpnews.se/orango-och-itero-blir-storst-i-sverige-pa-dynamics-nav/,2026-03-31T19:32:22.526287Z,GOOD: case study
Paperfree Dk,DK,,case_study,Case study: Navisioner forretningssoftware og kan anvendes af alle virksomheder ...,5,global_jobs,paperfree.dk,https://paperfree.dk/navision-er-forretningssoftware-og-kan-anvendes-af-alle-virksomheder/,2026-03-31T17:34:48.770299Z,GOOD: case study
Sececcph2019 Dk,DK,,case_study,Case study: Forskellen mellem C5 og det nyeNavision- Sececcph2019.dk,5,global_jobs,sececcph2019.dk,https://sececcph2019.dk/forskellen-mellem-c5-og-det-nye-navision/,2026-03-31T17:34:48.770288Z,GOOD: case study
NavisionStat 11.7 Officiel release,DK,,case_study,Case study: NavisionStat 11.7 Officiel release - oes.dk,5,global_jobs,oes.dk,https://oes.dk/digitale-loesninger/navision-stat/installation-og-vedligehold/ns117-officiel-release/,2026-03-31T17:34:48.770275Z,GOOD: case study
Servicebeskrivelse forNavisionStat 2025,DK,,case_study,Case study: Servicebeskrivelse forNavisionStat 2025 - Økonomistyrelsen,5,global_jobs,oes.dk,https://oes.dk/media/23wbkzkh/servicebeskrivelse-for-navision-stat-januar-2025.pdf,2026-03-31T17:34:48.770231Z,GOOD: case study
NavisionStat,DK,,case_study,Case study: NavisionStat - Statens Adm,5,global_jobs,statens-adm.dk,https://statens-adm.dk/support/oekonomisupport/navision-stat/,2026-03-31T17:34:48.770113Z,GOOD: case study
Portfolio,DK,,case_study,Case study: Portfolio - NavisionGroup,5,global_jobs,navisiongroup.com,https://navisiongroup.com/portfolio/,2026-03-31T17:26:28.177237Z,GOOD: case study
Tso De,DE,,case_study,Case study: MicrosoftDynamicsNAV(vormals Navision),5,global_jobs,tso.de,https://www.tso.de/microsoft-dynamics-nav/,2026-03-31T17:22:59.425305Z,GOOD: case study
Serinf It,IT,,case_study,Case study: Microsoft Dynamics NAV: ERP for SME | Serinf,5,global_jobs,serinf.it,https://www.serinf.it/en/software-sme/erp/microsoft-dynamics-nav/,2026-03-31T16:56:35.709126Z,GOOD: case study
Euroinnovaformazione It,IT,,case_study,Case study: Caratteristiche di MicrosoftNavision- corsi | euroinnova,5,global_jobs,euroinnovaformazione.it,https://www.euroinnovaformazione.it/funzionalita-di-microsoft-navision,2026-03-31T16:56:35.708930Z,GOOD: case study
Fairytell Dk,DK,,case_study,Case study: En omfattende guide tilNavision- Fairytell Artiklen,5,global_jobs,fairytell.dk,https://fairytell.dk/navision/,2026-03-31T16:50:49.126511Z,GOOD: case study
Regnskabspiloten Dk,DK,,case_study,Case study: En komplet guide tilnavisionog andre regnskabsprogrammer,5,global_jobs,regnskabspiloten.dk,https://regnskabspiloten.dk/en-komplet-guide-til-navision-og-andre-regnskabsprogrammer/,2026-03-31T16:50:49.126477Z,GOOD: case study
Webbureauer Dk,DK,,case_study,Case study: Navision: Effektiv økonomistyring til din virksomhed,5,global_jobs,webbureauer.dk,https://webbureauer.dk/nyheder/navision-effektiv-oekonomistyring-til-din-virksomhed/,2026-03-31T16:50:49.126440Z,GOOD: case study
Kapitalnu Dk,DK,,case_study,Case study: Økonomi Regnskab medNavisionRegnskabsprogram,5,global_jobs,kapitalnu.dk,https://kapitalnu.dk/oekonomi-regnskab-med-navision-regnskabsprogram/,2026-03-31T16:50:49.126410Z,GOOD: case study
Navision24 De,DK,,case_study,"Case study: Dynamics NAV ⚡ Tutorials, Funktions",5,global_jobs,navision24.de,https://navision24.de/,2026-03-31T16:50:49.125971Z,GOOD: case study
jeffreybulanadi/navision-where-used-tools,DK,,case_study,Case study: jeffreybulanadi/navision-where-used-tools - GitHub,5,global_jobs,github.com,https://github.com/jeffreybulanadi/navision-where-used-tools,2026-03-31T16:50:49.125936Z,GOOD: case study
Navision: Business Solutions Microsoft,IT,,case_study,Case study: Navision: Business Solutions Microsoft - NAV-LAB,5,global_jobs,navlab.it,https://www.navlab.it/navision/,2026-03-31T16:25:23.661203Z,GOOD: case study
Eos Solutions It,IT,,case_study,Case study: DaNavisiona Copilot: l'evoluzione di Microsoft …,5,global_jobs,eos-solutions.it,https://eos-solutions.it/it/news-details/business-central-navision-copilot.html,2026-03-31T16:25:23.661025Z,GOOD: case study
Hvordan virkerNavision?,DK,,case_study,Case study: Hvordan virkerNavision? - skagenonline.dk,5,global_jobs,skagenonline.dk,https://www.skagenonline.dk/faq/hvordan-virker-navision,2026-03-31T16:15:55.847308Z,GOOD: case study
Brandngrow Dk,DK,,case_study,Case study: Hvad erNavision? Den dybe guide til et af ERP-systemernes mest …,5,global_jobs,brandngrow.dk,https://brandngrow.dk/hvad-er-navision/,2026-03-31T16:15:55.847265Z,GOOD: case study
Brugervejledninger tilNavisionStat,DK,,case_study,Case study: Brugervejledninger tilNavisionStat - Statens Adm,5,global_jobs,statens-adm.dk,https://statens-adm.dk/support/oekonomisupport/navision-stat/brugervejledninger/,2026-03-31T16:15:55.847197Z,GOOD: case study
Oes Dk,DK,,case_study,Case study: Vejledninger tilNavisionStat,5,global_jobs,oes.dk,https://oes.dk/digitale-loesninger/navision-stat/vejledning/,2026-03-31T16:15:55.847092Z,GOOD: case study
Erpsupporten Dk,DK,,case_study,Case study: Hvad er NAV (Navision)? | Økonomisystem til SMB …,5,global_jobs,erpsupporten.dk,https://erpsupporten.dk/hvad-er-nav/,2026-03-31T16:15:55.846853Z,GOOD: case study
Ifi Tech,IN,,case_study,Case study: Indian Red Cross Society upgrades operations fromNavisionto …,5,global_jobs,ifi.tech,https://ifi.tech/case-studies/ircs-upgrades-navision-to-dynamics-365-business-central/,2026-03-31T16:13:46.915906Z,GOOD: case study
"BusinessCentral, Dynamics NAV, Navision",DK,,case_study,"Case study: BusinessCentral, Dynamics NAV, Navision - Navisupport",5,global_jobs,navisupport.dk,https://www.navisupport.dk/business-central-dynamics-nav/,2026-03-31T15:44:32.450653Z,GOOD: case study
Blisss Nl,NL,,case_study,Case study: DynamicsNavision | Blisss,5,global_jobs,blisss.nl,https://www.blisss.nl/oplossingen/dynamics-nav,2026-03-31T15:31:22.238282Z,GOOD: case study
Hvad hedderNavisioni dag?,DK,,case_study,Case study: Hvad hedderNavisioni dag? - skagenonline.dk,5,global_jobs,skagenonline.dk,https://www.skagenonline.dk/faq/hvad-hedder-navision-i-dag,2026-03-31T13:41:14.508041Z,GOOD: case study
"Dynamics NAV, lagerstyring og produktion",DK,,case_study,"Case study: Dynamics NAV, lagerstyring og produktion - Vision Data",5,global_jobs,visiondata.dk,https://visiondata.dk/index.php/component/content/article/32-vision-data/om-os/51-visiondata.html,2026-03-31T13:37:30.666293Z,GOOD: case study
- NavisionGroup,DK,,case_study,Case study: - NavisionGroup - Danish Family Office,5,global_jobs,navisiongroup.com,https://navisiongroup.com/,2026-03-31T13:37:30.666266Z,GOOD: case study
Opgraderingaf Dynamics NAV,DK,,case_study,Case study: Opgraderingaf Dynamics NAV - visiondata.dk,5,global_jobs,visiondata.dk,https://visiondata.dk/radgivning-i-dynamics-nav/opgradering-af-nav.html,2026-03-31T13:37:30.666153Z,GOOD: case study
Navisiontidslinje,DK,,case_study,"Case study: Navisiontidslinje - JM Data, Ikast ApS",5,global_jobs,jmdata.dk,https://jmdata.dk/diverse/navision-tidslinje,2026-03-31T13:26:27.593842Z,GOOD: case study
Lex Dk,DK,,case_study,Case study: Navision– Lex,5,global_jobs,lex.dk,https://lex.dk/Navision,2026-03-31T13:26:27.593719Z,GOOD: case study
Theseus: Microsoft Dynamics NAV,FI,,case_study,Case study: Theseus: Microsoft Dynamics NAV - oppimisympäristön kehittäminen: …,5,global_jobs,theseus.fi,https://www.theseus.fi/handle/10024/15745,2026-03-31T13:19:37.702273Z,GOOD: case study
Dynamics NAV 2016Go-LiveExperience,US,,case_study,Case study: Dynamics NAV 2016Go-LiveExperience - Steven Singer,5,global_jobs,stevensinger.org,https://stevensinger.org/blog/2016/03/dynamics-nav-2016-go-live.html,2026-03-31T13:04:45.397807Z,GOOD: case study
NavisionGo-LiveTool,US,,case_study,Case study: NavisionGo-LiveTool - mibuso.com,5,global_jobs,mibuso.com,https://mibuso.com/downloads/navision-go-live-tool,2026-03-31T13:04:45.397626Z,GOOD: case study
Navision24 De,DE,,case_study,"Case study: Dynamics NAV ⚡ Tutorials, Funktions",5,global_jobs,navision24.de,https://navision24.de/,2026-03-31T13:03:40.217334Z,GOOD: case study
Grupoactive Es,ES,,case_study,Case study: Navision de Microsoft -DynamicsNav- Grupo Active,5,global_jobs,grupoactive.es,https://grupoactive.es/es/software/erp/navision-dynamics-nav,2026-03-31T13:01:08.238864Z,GOOD: case study
Punch | Central Business System | Dynamics NAV,UK,,case_study,Case study: Punch | Central Business System | Dynamics NAV - The …,5,global_jobs,the365people.com,https://www.the365people.com/case-studies/punch,2026-03-31T13:00:39.774898Z,GOOD: case study
naughtone | Dynamics NAV Implementation,US,,case_study,Case study: naughtone | Dynamics NAV Implementation - The 365 …,5,global_jobs,the365people.com,https://www.the365people.com/case-studies/naughtone,2026-03-31T11:45:26.061305Z,GOOD: case study
HowNavisionCracked the North American Market,US,,case_study,Case study: HowNavisionCracked the North American Market - TBK Consult,5,global_jobs,tbkconsult.com,https://tbkconsult.com/how-navision-cracked-the-north-american-market/,2026-03-31T11:45:26.060645Z,GOOD: case study
CaseStudies | Dynamics NAV,US,,case_study,Case study: CaseStudies | Dynamics NAV - westerncomputer.com,5,global_jobs,westerncomputer.com,https://www.westerncomputer.com/resources/customer-success-stories/tag/dynamics-nav,2026-03-31T11:41:31.395562Z,GOOD: case study
Eid It,IT,,case_study,Case study: MicrosoftDynamicsNAV(Navision) è il software gestionale per ... - Eid,5,global_jobs,eid.it,https://eid.it/solutions/microsoft-dynamics-nav-erp-per-gestione-aziendale-integrata/,2026-03-31T11:11:33.100979Z,GOOD: case study
Navisys Biz,BE,,case_study,Case study: Microsoft Dynamics NAV helps with project management …,5,global_jobs,navisys.biz,https://www.navisys.biz/press-centre/case-studies/microsoft-dynamics-nav-helps-with-project-management-at-bohemia-muller,2026-03-31T11:10:51.740079Z,GOOD: case study
Mikä on MicrosoftNavision(NAV)?,FI,,case_study,Case study: Mikä on MicrosoftNavision(NAV)? - Yritysten taloushallinnon ...,5,global_jobs,imwechsel.com,https://imwechsel.com/fi/mika-on-navision/,2026-03-31T10:55:42.503116Z,GOOD: case study
NavisionIndia| Noida,IN,,case_study,Case study: NavisionIndia| Noida - Facebook,5,global_jobs,facebook.com,https://www.facebook.com/Navisionindia/,2026-03-31T10:53:04.374158Z,GOOD: case study
Startupmafia Eu,DK,,case_study,Case study: 20 years ago today: The story behind Microsoft’s acquisition of DanishNavision- ,5,global_jobs,startupmafia.eu,https://startupmafia.eu/20-years-ago-today-the-story-behind-microsofts-acquisition-of-danish-navision,2026-03-31T10:20:06.282226Z,GOOD: case study
Jmdata Dk,DK,,case_study,"Case study: Navisiontidslinje – JM Data, Ikast ApS",5,global_jobs,jmdata.dk,https://jmdata.dk/diverse/navision-tidslinje,2026-03-31T10:20:06.282093Z,GOOD: case study
Visiondata Dk,DK,,case_study,Case study: Historien omNavision/ Dynamics NAV,5,global_jobs,visiondata.dk,https://visiondata.dk/historien-om-navision-dynamics-nav.html,2026-03-31T10:20:06.281895Z,GOOD: case study
Ingest It,IT,,case_study,Case study: Microsoft Dynamics NAV (Navision) con Tempo Zero | Ingest,5,global_jobs,ingest.it,https://ingest.it/soluzioni-gestionali/navision-microsoft-dynamics-nav/,2026-03-31T10:17:58.281326Z,GOOD: case study
B S Eu,IT,,case_study,Case study: Microsoft Dynamics NAV | Business Solutions,5,global_jobs,b-s.eu,https://www.b-s.eu/it/prodotti/dynamics-nav/,2026-03-31T10:17:58.281303Z,GOOD: case study
Grupo Active,ES,,case_study,Case study: Grupo Active - Software de Gestión Empresarial -Navision- ERP,5,global_jobs,grupoactive.es,https://grupoactive.es/es,2026-03-31T10:17:53.488120Z,GOOD: case study
Aitana Es,ES,,case_study,Case study: Casodeéxito en Microsoft Dynamics NAV | Italpanelli,5,global_jobs,aitana.es,https://www.aitana.es/caso-de-exito/caso-exito-italpanelli-negocio-fabricacion-distribucion-paneles-sandwich/,2026-03-31T10:17:53.487470Z,GOOD: case study
Casodeéxito – Distribución (Navision),ES,,case_study,Case study: Casodeéxito – Distribución (Navision) - olivia.es,5,global_jobs,olivia.es,https://olivia.es/case-studie/caso-de-exito-distribucion-navision/,2026-03-31T10:17:53.487315Z,GOOD: case study
PeritajedeNavision. Otrocasodeéxito.,ES,,case_study,Case study: PeritajedeNavision. Otrocasodeéxito. - Peritajes & Peritos,5,global_jobs,peritajes-peritos.es,https://peritajes-peritos.es/articulos/articulo-peritaje-peritaje-de-navision-otro-caso-de-xito-/,2026-03-31T10:17:53.487264Z,GOOD: case study
Elci Fr,FR,,case_study,Case study: IntégrationDynamicsNAV/ Navision,5,global_jobs,elci.fr,https://www.elci.fr/integration,2026-03-31T10:17:45.300231Z,GOOD: case study
Nmierp Pl,PL,,case_study,Case study: IBCS -CaseStudy- Microsoft Dynamics NAV,5,global_jobs,nmierp.pl,https://www.nmierp.pl/en/case-study-ibcs/,2026-03-31T10:17:18.815362Z,GOOD: case study
Galanet Be,BE,,case_study,Case study: Navision software? Wij zijn al expert sinds 1996 in Navision,5,global_jobs,galanet.be,https://www.galanet.be/navision-software/,2026-03-31T10:17:11.144189Z,GOOD: case study
Eozys Be,BE,,case_study,Case study: NavisionIntegrator Belgium Microsoft Dynamics Nav | Eozys,5,global_jobs,eozys.be,http://eozys.be/index.php?page=who-are-we,2026-03-31T10:17:11.143825Z,GOOD: case study
Astena Be,BE,,case_study,Case study: Croissance contrôlée grâce à Microsoft Dynamics NAV | Astena,5,global_jobs,astena.be,https://www.astena.be/nl/erp-software/cases/asphalis-croissance-controlee-grace-a-microsoft-dynamics-nav,2026-03-31T10:17:11.143709Z,GOOD: case study
Newmindssystems Nl,NL,,case_study,Case study: Wat is MicrosoftNavisionERP en wat zijn de voordelen?,5,global_jobs,newmindssystems.nl,https://www.newmindssystems.nl/microsoft-navision/,2026-03-31T10:17:04.838106Z,GOOD: case study
Dynamics4All Nl,NL,,case_study,"Case study: Navision: Microsoft Dynamics NAV (Navision) professionals, freelancers ...",5,global_jobs,dynamics4all.nl,http://dynamics4all.nl/bedrijven/navision,2026-03-31T10:17:04.837949Z,GOOD: case study
Tungt No,NO,,case_study,Case study: Stor fusjon: Damgaard ASA ogNavisionSoftwareNorgeer gått sammen,5,global_jobs,tungt.no,https://www.tungt.no/article/view/734427/stor_fusjon_damgaard_asa_og_navision_software_norge_er_gatt_sammen,2026-03-31T10:16:52.875536Z,GOOD: case study
Xacct No,NO,,case_study,Case study: Vi har en visjon for dinNavision- XACCT,5,global_jobs,xacct.no,https://www.xacct.no/blogg/vi-har-en-visjon-for-din-navision,2026-03-31T10:16:52.875412Z,GOOD: case study
Naviators Dk,SE,,case_study,Case study: Implementeringog rådgivning af løsninger baseret på Dynamics NAV,5,global_jobs,naviators.dk,https://naviators.dk/en/forside-enu/,2026-03-31T10:16:39.266365Z,GOOD: case study
Ørsted,DK,,smoking_gun_job,"Søger: ""ERP-ansvarlig med Dynamics NAV erfaring""",5,manual_smoking_gun_v2,,https://orsted.com/careers,2026-03-31T07:47:39.735017Z,GOOD: erp.*ansvarlig
Cargo,United States,Advertising Services,theirstack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav?page=1,2026-03-30T20:53:30.303249Z,GOOD: listed on theirstack
E-business International Inc,United States,Manufacturing,theirstack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav?page=1,2026-03-30T20:53:30.303053Z,GOOD: listed on theirstack
Aptean,United States,Software Development,theirstack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav?page=1,2026-03-30T20:53:30.302929Z,GOOD: listed on theirstack
Primeau Vélo,Canada,Sporting Goods Manufacturing,theirstack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav?page=1,2026-03-30T20:53:30.302812Z,GOOD: listed on theirstack
Mastronardi Produce,Canada,Food and Beverage Services,theirstack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav?page=1,2026-03-30T20:53:30.302105Z,GOOD: listed on theirstack
Trio Line Polska Sp. z o.o.,PL,Household and Institutional Furniture Manufacturing,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/pl,2026-03-26T07:44:33.327264Z,GOOD: listed on theirstack
Factech,PL,Human Resources Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/pl,2026-03-26T07:44:33.327225Z,GOOD: listed on theirstack
Deployed,PL,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/pl,2026-03-26T07:44:33.327186Z,GOOD: listed on theirstack
co.brick,PL,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/pl,2026-03-26T07:44:33.327104Z,GOOD: listed on theirstack
Bidfood Farutex,PL,Wholesale,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/pl,2026-03-26T07:44:33.327065Z,GOOD: listed on theirstack
ASEE,PL,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/pl,2026-03-26T07:44:33.327020Z,GOOD: listed on theirstack
NMI ERP,PL,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/pl,2026-03-26T07:44:33.326979Z,GOOD: listed on theirstack
Praca.pl,PL,"Technology, Information and Internet",technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/pl,2026-03-26T07:44:33.326933Z,GOOD: listed on theirstack
Inter Cars S.A.,PL,Motor Vehicle Manufacturing,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/pl,2026-03-26T07:44:33.326276Z,GOOD: listed on theirstack
JET TAGESLICHT & RWA GMBH,DK,Wholesale Building Materials,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/dk,2026-03-26T07:44:15.372546Z,GOOD: listed on theirstack
emagine,DK,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/dk,2026-03-26T07:44:15.372484Z,GOOD: listed on theirstack
NORMAL A/S,DK,Retail,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/dk,2026-03-26T07:44:15.372405Z,GOOD: listed on theirstack
Consit Gruppen,DK,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/dk,2026-03-26T07:44:15.372361Z,GOOD: listed on theirstack
Bunker Holding A/S,DK,Oil and Gas,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/dk,2026-03-26T07:44:15.372274Z,GOOD: listed on theirstack
Continia Software,DK,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/dk,2026-03-26T07:44:15.371439Z,GOOD: listed on theirstack
Oy Lunden Ab Jalostaja,FI,Food and Beverage Manufacturing,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fi,2026-03-26T07:43:57.533963Z,GOOD: listed on theirstack
Reima,FI,Retail,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fi,2026-03-26T07:43:57.533880Z,GOOD: listed on theirstack
Toughbyte,FI,"Technology, Information and Internet",technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fi,2026-03-26T07:43:57.533797Z,GOOD: listed on theirstack
Pamark Group,FI,Wholesale,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fi,2026-03-26T07:43:57.533755Z,GOOD: listed on theirstack
Bespoke headhunting (by HRWU),FI,Human Resources Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fi,2026-03-26T07:43:57.533695Z,GOOD: listed on theirstack
Temet,FI,Defense and Space Manufacturing,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fi,2026-03-26T07:43:57.533654Z,GOOD: listed on theirstack
iLOQ,FI,Security and Investigations,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/fi,2026-03-26T07:43:57.533598Z,GOOD: listed on theirstack
J.Lindeberg,SE,Retail,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/se,2026-03-26T07:43:22.108184Z,GOOD: listed on theirstack
Perstorp Group,SE,Chemical Manufacturing,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/se,2026-03-26T07:43:22.108122Z,GOOD: listed on theirstack
Logent,SE,"Transportation, Logistics, Supply Chain and Storage",technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/se,2026-03-26T07:43:22.108060Z,GOOD: listed on theirstack
4PS Sweden,SE,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/se,2026-03-26T07:43:22.107997Z,GOOD: listed on theirstack
Project Destination,SE,Non-profit Organizations,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/se,2026-03-26T07:43:22.107924Z,GOOD: listed on theirstack
Grundéns,SE,Retail Apparel and Fashion,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/se,2026-03-26T07:43:22.107827Z,GOOD: listed on theirstack
Sandvik,SE,Mining,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/se,2026-03-26T07:43:22.107763Z,GOOD: listed on theirstack
Medius,SE,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/se,2026-03-26T07:43:22.107654Z,GOOD: listed on theirstack
AddSecure,SE,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/se,2026-03-26T07:43:22.107040Z,GOOD: listed on theirstack
Duvel Moortgat USA LTD,BE,Food and Beverage Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/be,2026-03-26T07:43:04.294363Z,GOOD: listed on theirstack
BDO Belgium,BE,Business Consulting and Services,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/be,2026-03-26T07:43:04.294312Z,GOOD: listed on theirstack
Abecon Informatiesystemen,BE,Software Development,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/be,2026-03-26T07:43:04.294283Z,GOOD: listed on theirstack
Beddeleem,BE,Construction,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/be,2026-03-26T07:43:04.294220Z,GOOD: listed on theirstack
NORRIQ BENELUX,BE,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/be,2026-03-26T07:43:04.294135Z,GOOD: listed on theirstack
Bihr,BE,Wholesale,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/be,2026-03-26T07:43:04.294070Z,GOOD: listed on theirstack
ARLU nv,BE,Wholesale Building Materials,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/be,2026-03-26T07:43:04.294026Z,GOOD: listed on theirstack
Cegeka,BE,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/be,2026-03-26T07:43:04.293919Z,GOOD: listed on theirstack
9altitudes Belgium,BE,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/be,2026-03-26T07:43:04.293829Z,GOOD: listed on theirstack
BDO,BE,Accounting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/be,2026-03-26T07:43:04.293247Z,GOOD: listed on theirstack
Van der Starre,NL,Wholesale Import and Export,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,2026-03-26T07:42:46.973326Z,GOOD: listed on theirstack
WSB Solutions,NL,IT Services and IT Consulting,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,2026-03-26T07:42:46.973253Z,GOOD: listed on theirstack
BCN,NL,Retail,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,2026-03-26T07:42:46.973174Z,GOOD: listed on theirstack
DO IT ORGANIC,NL,Wholesale Import and Export,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,2026-03-26T07:42:46.973135Z,GOOD: listed on theirstack
HAL Allergy Group,NL,Pharmaceutical Manufacturing,technology_stack,Listed on TheirStack as Microsoft Dynamics NAV user,5,theirstack,,https://theirstack.com/en/technology/microsoft-dynamics-nav/nl,2026-03-26T07:42:46.973093Z,GOOD: listed on theirstack
